O1,O2,O3,O4,O5,O6,O7,H_exact,H_L_exact,H_R_exact,G_exact,K_exact,model,param,layer,type,shape,n
-0.031463623046875,-0.0174102783203125,-0.00788116455078125,1.531839370727539e-05,0.007904052734375,0.0174102783203125,0.031341552734375,0.0224581564553369,0.014359960251645402,0.014276674402155277,-0.0022140643056034717,0.6375553289681429,OPT-125M,model.decoder.layers.7.fc2.weight,7,ffn_output,"(768, 3072)",2359296
-0.06317138671875,-0.036102294921875,-0.01666259765625,8.067488670349121e-05,0.016845703125,0.03619384765625,0.06329345703125,0.044390611529100475,0.027245028532989737,0.027204662443586533,-0.0007514084865063905,0.6133018796202157,OPT-125M,model.decoder.layers.8.self_attn.k_proj.weight,8,attn_input,"(768, 768)",589824
-0.025665283203125,-0.01467132568359375,-0.0067291259765625,4.503130912780762e-05,0.006809234619140625,0.01473236083984375,0.02569580078125,0.017870736118210415,0.010941943494496323,0.010913586852742204,-0.0011384015484629867,0.611489370182339,OPT-125M,model.decoder.layers.8.self_attn.v_proj.weight,8,attn_input,"(768, 768)",589824
-0.0670166015625,-0.038482666015625,-0.0179290771484375,-0.00011354684829711914,0.017578125,0.038055419921875,0.06658935546875,0.04735341645785714,0.029153695821555123,0.029135251166129212,-0.0015669377767367726,0.6154671758431561,OPT-125M,model.decoder.layers.8.self_attn.q_proj.weight,8,attn_input,"(768, 768)",589824
-0.022674560546875,-0.01300811767578125,-0.006053924560546875,-2.9087066650390625e-05,0.006000518798828125,0.01296234130859375,0.02264404296875,0.015822437520505953,0.009647012609188783,0.009671022536403662,0.0009146338281963393,0.6104633094792185,OPT-125M,model.decoder.layers.8.self_attn.out_proj.weight,8,attn_output,"(768, 768)",589824
-0.035614013671875,-0.0222320556640625,-0.0126800537109375,-0.0043487548828125,0.00392913818359375,0.01326751708984375,0.0260772705078125,0.021598082409253847,0.013380135717440213,0.01283990569889619,-0.0142449408748686,0.606999290944048,OPT-125M,model.decoder.layers.8.fc1.weight,8,ffn_input,"(3072, 768)",2359296
-0.032684326171875,-0.01824951171875,-0.00830078125,-8.165836334228516e-06,0.00826263427734375,0.0181732177734375,0.032562255859375,0.023247608022984423,0.014750017561686375,0.014682118704672762,-0.002196227723457285,0.6330142919921095,OPT-125M,model.decoder.layers.8.fc2.weight,8,ffn_output,"(768, 3072)",2359296
-0.06451416015625,-0.037353515625,-0.017425537109375,0.00017219781875610352,0.0177001953125,0.037506103515625,0.06451416015625,0.04530907281645745,0.02745942710053997,0.02733803076019588,-0.002319324835462114,0.604707340654651,OPT-125M,model.decoder.layers.9.self_attn.k_proj.weight,9,attn_input,"(768, 768)",589824
-0.026763916015625,-0.01523590087890625,-0.006946563720703125,5.1915645599365234e-05,0.007114410400390625,0.015411376953125,0.0269775390625,0.018723826201494376,0.011501965362800685,0.011489079329145887,0.001180970829044443,0.6139515621575152,OPT-125M,model.decoder.layers.9.self_attn.v_proj.weight,9,attn_input,"(768, 768)",589824
-0.06768798828125,-0.039337158203125,-0.01849365234375,-0.0002880096435546875,0.01800537109375,0.038848876953125,0.06732177734375,0.047399816995696,0.02870427234544574,0.028747382164915,0.0012531583661372471,0.6060324506693504,OPT-125M,model.decoder.layers.9.self_attn.q_proj.weight,9,attn_input,"(768, 768)",589824
-0.02545166015625,-0.01450347900390625,-0.006683349609375,1.6182661056518555e-05,0.006641387939453125,0.01446533203125,0.0254058837890625,0.017770856751667452,0.0109275448473151,0.010932945233232912,-0.0015285420453629364,0.6150657333529185,OPT-125M,model.decoder.layers.9.self_attn.out_proj.weight,9,attn_output,"(768, 768)",589824
-0.026275634765625,-0.01346588134765625,-0.00403594970703125,0.00445556640625,0.01297760009765625,0.02264404296875,0.03594970703125,0.02179497686400585,0.012879577735832374,0.01336213211859511,0.012590061117719216,0.6020127944656221,OPT-125M,model.decoder.layers.9.fc1.weight,9,ffn_input,"(3072, 768)",2359296
-0.033233642578125,-0.0187835693359375,-0.00859832763671875,2.5093555450439453e-05,0.008544921875,0.0187225341796875,0.03314208984375,0.023546379619978727,0.014760035213031288,0.014704473909710537,-0.002851424140599003,0.6256696273116581,OPT-125M,model.decoder.layers.9.fc2.weight,9,ffn_output,"(768, 3072)",2359296
-0.06262969970703125,-0.03619384765625,-0.016998291015625,0.00011083483695983887,0.017181396484375,0.03643798828125,0.0626220703125,0.04390084915454887,0.026506964406305795,0.026456254221152956,-0.0011767026989152078,0.603214056760117,OPT-125M,model.decoder.layers.10.self_attn.k_proj.weight,10,attn_input,"(768, 768)",589824
-0.0296630859375,-0.0170745849609375,-0.007876396179199219,-4.869699478149414e-05,0.00778961181640625,0.0169830322265625,0.029693603515625,0.02077654954882746,0.012701965354507492,0.012775582593045934,0.0020036618097757993,0.6131323174639283,OPT-125M,model.decoder.layers.10.self_attn.v_proj.weight,10,attn_input,"(768, 768)",589824
-0.0628662109375,-0.036468505859375,-0.0172882080078125,-0.0003230571746826172,0.0167388916015625,0.03607177734375,0.06268310546875,0.043810165092205956,0.02639002193645935,0.026490760893453227,0.0024288662709535005,0.6035218392651107,OPT-125M,model.decoder.layers.10.self_attn.q_proj.weight,10,attn_input,"(768, 768)",589824
-0.029266357421875,-0.01666259765625,-0.00766754150390625,-1.1861324310302734e-05,0.007659912109375,0.0167083740234375,0.0292816162109375,0.020536922798884107,0.012653662182654242,0.012653943375981826,0.0006187240384844791,0.6161489188636182,OPT-125M,model.decoder.layers.10.self_attn.out_proj.weight,10,attn_output,"(768, 768)",589824
-0.0262908935546875,-0.0132293701171875,-0.003574371337890625,0.005046844482421875,0.013671875,0.0234375,0.03692626953125,0.02210826958248112,0.013090487764437438,0.013530061043655166,0.010404434066519192,0.602049579429479,OPT-125M,model.decoder.layers.10.fc1.weight,10,ffn_input,"(3072, 768)",2359296
-0.03338623046875,-0.0189361572265625,-0.00867462158203125,3.1322240829467773e-05,0.0086669921875,0.0189056396484375,0.0333251953125,0.023643466760480198,0.01476014053256828,0.014688341080222421,-0.0026951312315909855,0.6227614992149443,OPT-125M,model.decoder.layers.10.fc2.weight,10,ffn_output,"(768, 3072)",2359296
-0.0604248046875,-0.035003662109375,-0.0164031982421875,1.2814998626708984e-06,0.01654052734375,0.03509521484375,0.060394287109375,0.042368170297979506,0.02556356868646819,0.025545708419182727,0.0012223899688038917,0.6031565293732812,OPT-125M,model.decoder.layers.11.self_attn.k_proj.weight,11,attn_input,"(768, 768)",589824
-0.03253173828125,-0.018524169921875,-0.00843048095703125,4.64022159576416e-05,0.008544921875,0.018585205078125,0.03265380859375,0.022859467985249973,0.014139996367399968,0.014118117826607582,-2.076865384117623e-05,0.6180833738615668,OPT-125M,model.decoder.layers.11.self_attn.v_proj.weight,11,attn_input,"(768, 768)",589824
-0.06280517578125,-0.036529541015625,-0.0173187255859375,-0.0002722740173339844,0.0166778564453125,0.035919189453125,0.0625,0.043660000386100566,0.026251988253579363,0.026347200635564363,0.0004573088171307854,0.6023727487859689,OPT-125M,model.decoder.layers.11.self_attn.q_proj.weight,11,attn_input,"(768, 768)",589824
-0.032440185546875,-0.018524169921875,-0.00864410400390625,2.473592758178711e-06,0.0086517333984375,0.0185546875,0.032470703125,0.02310545197158515,0.014280729335344708,0.014233173711545533,-0.0009736917933977183,0.6170384176417831,OPT-125M,model.decoder.layers.11.self_attn.out_proj.weight,11,attn_output,"(768, 768)",589824
